Volume,Trade,Price,Priceop,Time,Depth
100,1,92.61,92.55,6455.817549,100
5,-1,92.55,92.61,6455.821456,400
5,1,92.63,92.56,6457.588044,100
5,1,92.63,92.58,6457.690316,100
12,1,92.63,92.58,6457.776252,100
50,1,92.63,92.58,6459.971595,100
500,1,92.63,92.59,6465.492396,100
500,1,92.65,92.59,6468.84828,300
100,-1,92.61,92.64,6472.81284,200
250,-1,92.61,92.64,6472.81292,200
100,-1,92.61,92.63,6472.81327,200
100,-1,92.61,92.63,6472.813362,100
100,-1,92.6,92.63,6472.813458,100
100,-1,92.6,92.63,6472.813929,100
300,-1,92.6,92.63,6472.815718,100
100,1,92.63,92.6,6472.816836,200
100,-1,92.6,92.63,6472.818752,100
100,1,92.62,92.59,6473.527015,100
100,1,92.6,92.59,6474.779741,100
100,1,92.6,92.59,6474.779816,100
100,-1,92.59,92.6,6474.782169,100
200,-1,92.59,92.6,6474.784705,100
100,-1,92.59,92.6,6474.785996,100
100,-1,92.56,92.6,6474.854895,200
800,-1,92.56,92.58,6474.869549,100
20,-1,92.56,92.58,6474.869644,100
100,-1,92.56,92.58,6474.869704,100
100,-1,92.55,92.59,6474.896838,200
5,-1,92.55,92.6,6474.909294,100
100,-1,92.53,92.58,6474.923425,100
100,-1,92.53,92.58,6474.955145,100
200,-1,92.5,92.57,6477.430722,100
100,-1,92.47,92.52,6480.673067,400
100,-1,92.47,92.52,6480.67331,400
100,-1,92.47,92.49,6488.100125,100
100,1,92.49,92.44,6488.100679,200
14,1,92.49,92.43,6488.244394,100
100,-1,92.42,92.5,6491.753515,2400
100,1,92.5,92.43,6491.754943,100
4,-1,92.43,92.5,6496.273807,200
150,1,92.5,92.44,6497.693362,200
150,1,92.5,92.44,6497.693784,200
200,-1,92.44,92.5,6497.693806,2400
200,-1,92.44,92.5,6497.6939,2400
100,-1,92.44,92.5,6497.693923,2400
100,1,92.5,92.44,6497.693943,200
100,1,92.5,92.44,6497.693968,200
100,-1,92.44,92.5,6497.693993,2400
100,-1,92.44,92.5,6497.694096,2400
38,1,92.5,92.44,6497.69422,200
100,1,92.5,92.44,6497.694272,200
100,1,92.5,92.44,6497.69438,200
50,1,92.5,92.46,6497.695167,100
50,1,92.5,92.48,6497.695364,100
100,1,92.52,92.48,6497.695511,200
100,1,92.52,92.48,6497.69553,200
100,1,92.52,92.48,6497.695554,200
100,-1,92.48,92.52,6497.699133,100
100,-1,92.49,92.55,6504.523503,100
200,-1,92.49,92.56,6505.959799,400
100,-1,92.49,92.56,6505.960172,400
100,1,92.56,92.49,6506.734528,200
100,1,92.56,92.51,6514.462808,100
100,-1,92.51,92.57,6521.645908,300
4,1,92.52,92.47,6529.190041,100
100,1,92.52,92.47,6529.190388,100
100,-1,92.47,92.52,6537.227658,100
100,-1,92.47,92.52,6541.3316,300
4,-1,92.47,92.52,6541.331751,300
50,-1,92.47,92.52,6541.331775,300
50,-1,92.47,92.52,6541.332246,300
50,-1,92.47,92.52,6541.332359,300
50,-1,92.47,92.52,6541.332495,300
50,-1,92.47,92.52,6541.332519,300
50,-1,92.47,92.52,6541.332544,300
100,-1,92.47,92.52,6541.332638,300
100,-1,92.47,92.52,6541.33271,300
500,-1,92.47,92.52,6541.332977,300
100,-1,92.47,92.52,6541.333003,300
2,-1,92.47,92.52,6541.333115,300
100,-1,92.47,92.52,6541.333178,300
100,-1,92.47,92.52,6541.333221,300
52,-1,92.47,92.52,6541.333248,300
52,-1,92.47,92.52,6541.333744,300
98,-1,92.47,92.52,6541.333907,300
98,-1,92.47,92.51,6541.335693,100
2,-1,92.47,92.51,6541.335914,100
5,-1,92.47,92.51,6541.335915,100
25,1,92.48,92.43,6550.916795,100
50,1,92.48,92.44,6550.916861,100
48,1,92.48,92.44,6550.91691,100
52,1,92.48,92.44,6550.916982,100
48,1,92.49,92.44,6550.91701,100
4,1,92.49,92.44,6550.917075,100
100,1,92.51,92.46,6550.926979,100
100,1,92.51,92.45,6550.931234,100
52,1,92.51,92.45,6550.946259,200
48,-1,92.45,92.51,6552.75001,100
100,-1,92.45,92.49,6552.793547,100
100,-1,92.45,92.49,6552.793753,100
100,1,92.49,92.41,6562.879732,100
145,1,92.49,92.41,6562.87978,100
100,1,92.49,92.42,6562.879874,100
100,-1,92.45,92.49,6565.041336,100
100,-1,92.45,92.49,6566.899376,100
100,-1,92.45,92.49,6566.899565,100
3,-1,92.44,92.49,6566.899715,200
20,-1,92.44,92.49,6566.900403,200
100,-1,92.44,92.49,6566.912536,200
100,-1,92.43,92.49,6567.157934,100
80,1,92.46,92.44,6581.174266,100
100,1,92.47,92.44,6581.175537,100
100,1,92.47,92.46,6581.17587,100
2,-1,92.46,92.48,6581.186828,100
46,-1,92.45,92.47,6581.824507,100
54,-1,92.44,92.47,6581.969165,300
100,1,92.46,92.44,6581.970144,100
48,1,92.46,92.44,6582.232234,100
100,-1,92.45,92.47,6586.578616,100
50,-1,92.46,92.49,6586.590627,100
100,-1,92.44,92.46,6587.321357,300
50,1,92.46,92.44,6588.399708,300
50,1,92.46,92.44,6588.399764,300
500,1,92.46,92.44,6588.400013,200
100,1,92.46,92.44,6588.400363,200
1100,1,92.46,92.44,6590.103798,200
1200,1,92.46,92.44,6590.386527,100
100,1,92.47,92.44,6590.386838,100
69,1,92.46,92.44,6591.467137,200
100,1,92.46,92.44,6592.71668,200
632,1,92.46,92.44,6592.717238,100
100,1,92.46,92.44,6592.718032,100
200,1,92.46,92.44,6592.718187,100
100,1,92.47,92.44,6598.100801,100
100,1,92.44,92.42,6607.622561,100
200,1,92.44,92.42,6607.622954,200
100,1,92.44,92.42,6607.6233,200
100,1,92.43,92.4,6607.646867,200
100,1,92.42,92.41,6607.704321,100
100,1,92.42,92.41,6607.704392,100
100,-1,92.41,92.43,6607.704443,200
81,1,92.46,92.4,6608.204571,100
100,1,92.49,92.42,6610.7331,300
200,-1,92.42,92.48,6624.769785,2500
100,1,92.5,92.45,6632.909709,100
100,-1,92.49,92.52,6655.757619,100
3,-1,92.48,92.52,6655.758571,400
100,1,92.51,92.48,6668.128262,300
200,-1,92.48,92.51,6682.276427,200
100,-1,92.48,92.5,6682.276869,200
100,-1,92.48,92.5,6682.277621,200
100,-1,92.48,92.5,6682.277728,200
3,1,92.49,92.44,6682.280712,200
200,1,92.47,92.46,6688.238571,100
100,1,92.46,92.44,6700.273223,100
100,1,92.47,92.44,6700.273264,200
100,-1,92.45,92.47,6700.27369,100
48,1,92.48,92.44,6714.369126,100
50,1,92.48,92.44,6714.369193,100
52,-1,92.45,92.51,6733.643086,100
48,-1,92.45,92.51,6733.64329,100
50,-1,92.45,92.51,6733.643825,100
2,1,92.46,92.45,6735.344394,100
100,1,92.46,92.45,6735.344612,100
100,-1,92.45,92.5,6735.344706,200
80,-1,92.45,92.5,6735.344726,200
20,-1,92.45,92.5,6735.344842,200
100,1,92.51,92.48,6745.631932,100
100,1,92.51,92.48,6745.632436,100
54,1,92.51,92.48,6745.634888,100
46,1,92.52,92.51,6745.692643,100
100,1,92.52,92.51,6745.692772,100
2,1,92.52,92.51,6745.696103,100
2,-1,92.51,92.53,6745.696223,400
400,-1,92.51,92.53,6745.71591,100
100,1,92.52,92.5,6745.721994,100
200,1,92.52,92.5,6745.724099,200
100,1,92.52,92.5,6745.724263,200
100,1,92.52,92.51,6745.724532,200
100,1,92.52,92.51,6745.724632,200
700,1,92.52,92.51,6745.724658,200
100,1,92.53,92.51,6747.868827,100
17,1,92.54,92.51,6747.869054,100
1,-1,92.51,92.54,6748.912621,100
99,-1,92.51,92.54,6748.918446,100
1,1,92.54,92.53,6753.436302,100
100,-1,92.53,92.57,6753.43635,100
500,-1,92.53,92.57,6753.436391,100
500,-1,92.53,92.54,6753.733912,100
500,1,92.54,92.52,6756.546846,100
2,-1,92.53,92.57,6756.555242,100
100,-1,92.53,92.57,6761.835805,200
100,1,92.58,92.53,6768.48016,100
100,-1,92.53,92.57,6774.315627,100
300,-1,92.54,92.59,6774.315931,100
400,1,92.63,92.56,6783.383005,100
100,-1,92.56,92.6,6787.794333,200
100,-1,92.56,92.6,6787.794754,200
100,-1,92.56,92.6,6787.795598,200
100,-1,92.56,92.6,6787.797577,200
100,-1,92.56,92.6,6787.798057,100
100,-1,92.56,92.6,6787.798162,100
100,-1,92.56,92.6,6787.798182,100
7,-1,92.56,92.6,6787.798267,100
100,-1,92.56,92.6,6787.798322,100
100,-1,92.56,92.6,6787.798356,100
100,-1,92.56,92.6,6787.79844,100
100,-1,92.56,92.6,6787.798585,100
5,-1,92.56,92.6,6787.798708,100
100,-1,92.56,92.6,6787.798806,100
100,-1,92.56,92.6,6787.798855,100
100,-1,92.53,92.59,6787.799019,200
8,1,92.58,92.54,6787.803904,100
100,1,92.58,92.54,6787.804123,100
100,1,92.59,92.54,6806.830224,200
100,1,92.59,92.54,6819.007278,200
100,1,92.59,92.56,6832.607688,100
31,1,92.59,92.56,6834.183495,100
100,1,92.59,92.56,6834.183894,100
69,1,92.59,92.56,6834.184448,100
31,-1,92.57,92.61,6834.184692,200
69,1,92.61,92.58,6834.184794,100
31,1,92.61,92.58,6834.184842,100
69,1,92.61,92.58,6846.5783,100
46,1,92.61,92.58,6846.603009,200
8,-1,92.6,92.61,6848.945981,100
38,-1,92.6,92.61,6849.069734,100
100,-1,92.6,92.63,6850.600693,100
100,-1,92.6,92.63,6850.600784,100
62,-1,92.6,92.62,6853.594251,100
37,-1,92.59,92.6,6853.609522,100
2,-1,92.59,92.6,6853.610239,100
6,-1,92.59,92.6,6853.610398,100
100,-1,92.58,92.6,6853.610802,100
100,-1,92.58,92.6,6853.611769,100
100,-1,92.57,92.6,6853.612149,400
100,-1,92.57,92.6,6853.614637,400
100,-1,92.57,92.6,6853.61479,400
100,-1,92.57,92.6,6853.621833,300
100,-1,92.57,92.6,6853.831238,300
100,-1,92.57,92.6,6854.002813,100
61,-1,92.56,92.59,6854.710002,100
100,-1,92.54,92.59,6854.710107,200
39,1,92.59,92.54,6865.252623,100
100,1,92.62,92.56,6881.679117,100
100,-1,92.56,92.62,6884.037097,200
100,-1,92.56,92.62,6884.037211,200
40,-1,92.57,92.59,6887.302913,100
100,-1,92.57,92.59,6887.303201,100
100,-1,92.56,92.57,6890.036832,100
100,1,92.57,92.56,6892.792773,100
60,1,92.57,92.56,6892.793024,100
100,-1,92.56,92.59,6892.793112,100
100,-1,92.57,92.62,6892.796399,300
100,-1,92.58,92.62,6894.433471,100
100,-1,92.56,92.6,6910.969829,200
100,-1,92.56,92.6,6910.969927,200
100,-1,92.56,92.6,6912.008047,100
100,-1,92.56,92.6,6912.008151,100
100,-1,92.55,92.56,6912.027357,100
100,1,92.56,92.53,6912.027464,200
100,-1,92.5,92.55,6926.906485,200
200,-1,92.5,92.55,6926.907659,200
100,-1,92.5,92.55,6926.908027,200
100,-1,92.5,92.55,6926.908272,200
100,-1,92.5,92.54,6926.909034,200
100,-1,92.5,92.54,6926.909908,200
150,-1,92.5,92.54,6926.910558,200
100,-1,92.5,92.54,6926.911121,200
100,-1,92.49,92.54,6927.104451,100
100,1,92.54,92.47,6929.103246,200
100,-1,92.47,92.54,6930.634359,100
150,-1,92.47,92.54,6930.634434,100
3,-1,92.47,92.54,6930.635291,100
100,1,92.51,92.45,6946.737929,100
147,1,92.51,92.45,6946.738034,100
100,1,92.51,92.45,6946.738094,100
100,1,92.51,92.46,6946.739298,100
100,1,92.52,92.46,6946.752644,100
100,1,92.52,92.47,6946.814273,100
100,1,92.52,92.47,6946.950517,100
100,1,92.55,92.47,6947.915369,100
220,1,92.55,92.48,6947.917172,100
100,1,92.55,92.48,6951.582084,100
1,1,92.55,92.48,6951.586093,100
100,1,92.55,92.48,6951.586183,100
100,-1,92.48,92.56,6951.586559,200
100,-1,92.51,92.59,6953.79012,900
30,-1,92.51,92.59,6953.790277,900
100,1,92.59,92.53,6964.947153,200
30,1,92.59,92.53,6964.947427,200
70,1,92.62,92.54,6975.002754,300
100,1,92.62,92.55,6977.249403,200
100,1,92.62,92.55,6980.821089,200
100,1,92.62,92.55,6985.20275,200
71,1,92.62,92.55,6985.203185,100
31,1,92.62,92.58,6987.180092,100
19,1,92.62,92.58,6987.18106,100
19,1,92.62,92.59,6988.933646,100
50,1,92.62,92.59,6988.933667,100
50,1,92.62,92.59,6988.933747,100
12,1,92.62,92.59,6988.933795,100
50,1,92.63,92.59,6988.934306,100
19,-1,92.59,92.63,6992.589666,100
81,-1,92.59,92.63,7001.612186,200
69,-1,92.59,92.63,7001.612294,200
100,-1,92.59,92.63,7001.612393,200
100,-1,92.59,92.63,7001.612569,200
100,-1,92.59,92.62,7001.612902,200
100,-1,92.59,92.62,7001.612989,200
100,-1,92.59,92.62,7001.613092,200
100,1,92.62,92.59,7001.613113,100
100,1,92.62,92.59,7001.613273,100
100,-1,92.59,92.62,7001.613432,200
31,-1,92.59,92.62,7001.61354,200
100,-1,92.59,92.62,7001.614187,100
100,-1,92.56,92.61,7005.447323,100
40,-1,92.56,92.6,7026.730465,100
50,1,92.6,92.56,7026.731718,100
10,-1,92.56,92.6,7027.176795,100
50,-1,92.56,92.6,7027.176978,100
50,1,92.6,92.56,7029.91969,100
200,-1,92.56,92.6,7031.172594,100
100,-1,92.56,92.6,7031.174959,100
100,-1,92.56,92.6,7031.175052,100
100,-1,92.56,92.6,7031.175176,100
100,-1,92.56,92.6,7031.175353,100
100,-1,92.54,92.6,7031.175942,600
100,-1,92.54,92.6,7031.17602,600
200,-1,92.54,92.6,7031.176114,600
100,-1,92.54,92.6,7031.176205,600
3,-1,92.54,92.6,7031.176227,600
100,-1,92.54,92.58,7031.179718,600
100,-1,92.54,92.58,7031.201175,600
600,-1,92.54,92.58,7033.182906,100
100,-1,92.54,92.58,7033.182989,100
100,1,92.58,92.54,7033.511334,200
1,1,92.58,92.54,7035.117525,100
99,1,92.57,92.54,7040.75274,100
100,1,92.57,92.54,7040.752854,100
100,1,92.57,92.54,7040.753837,100
100,1,92.57,92.54,7040.75427,100
5,1,92.57,92.54,7040.754416,100
60,1,92.59,92.56,7040.763574,100
40,-1,92.55,92.59,7043.413546,200
40,1,92.59,92.55,7043.415018,100
100,1,92.6,92.55,7046.683557,100
100,-1,92.54,92.59,7062.929149,100
50,-1,92.54,92.59,7062.930026,100
50,1,92.58,92.54,7074.002452,200
100,1,92.58,92.54,7082.924538,100
100,1,92.6,92.55,7082.924921,100
100,1,92.6,92.56,7090.791588,100
100,1,92.62,92.56,7090.791678,100
100,1,92.63,92.57,7090.791778,100
100,-1,92.58,92.63,7090.796894,100
100,1,92.62,92.58,7102.640369,100
100,1,92.64,92.58,7113.158445,100
100,1,92.65,92.61,7114.399383,100
100,1,92.65,92.61,7114.399569,100
40,-1,92.62,92.65,7114.420187,100
17,1,92.65,92.6,7120.313264,200
43,1,92.65,92.6,7122.754957,100
100,-1,92.62,92.67,7133.244978,200
100,1,92.66,92.61,7136.318719,100
100,-1,92.61,92.66,7138.059611,200
100,-1,92.61,92.63,7139.171232,100
100,-1,92.6,92.63,7139.171613,100
8,-1,92.6,92.63,7139.171697,100
1,1,92.63,92.6,7144.372415,100
91,1,92.63,92.6,7147.431394,100
100,1,92.63,92.6,7147.43143,100
25,1,92.63,92.6,7150.201285,200
275,1,92.63,92.6,7160.404598,200
100,1,92.63,92.6,7170.51211,300
6,1,92.63,92.6,7172.20158,300
100,1,92.63,92.6,7182.191133,300
100,1,92.63,92.6,7182.191231,300
86,1,92.63,92.6,7182.191427,300
14,1,92.63,92.6,7182.191616,300
100,1,92.63,92.6,7182.191887,300
100,1,92.63,92.6,7182.192069,200
100,1,92.66,92.61,7182.193117,100
75,1,92.66,92.62,7182.193264,100
2,1,92.66,92.62,7182.198496,100
400,1,92.66,92.62,7182.1986,100
2,-1,92.62,92.66,7182.199291,300
100,-1,92.62,92.66,7182.200531,2700
54,-1,92.63,92.66,7182.215434,100
46,1,92.68,92.64,7182.218125,100
27,-1,92.64,92.68,7187.634595,100
23,-1,92.64,92.68,7188.300872,200
4,-1,92.65,92.68,7197.262364,200
3,-1,92.65,92.68,7197.263805,200
400,1,92.68,92.66,7201.683565,200
20,1,92.68,92.66,7201.683807,200
100,1,92.7,92.66,7201.688143,100
97,1,92.7,92.66,7201.688335,100
100,-1,92.65,92.7,7202.427008,200
100,1,92.71,92.66,7205.455015,100
100,-1,92.69,92.71,7214.7578,200
100,-1,92.69,92.71,7214.757884,200
200,-1,92.69,92.71,7214.757999,200
100,-1,92.69,92.71,7214.758833,200
100,-1,92.67,92.7,7216.149002,200
50,-1,92.67,92.69,7216.149116,200
50,-1,92.67,92.69,7219.616479,200
100,-1,92.66,92.67,7219.619128,200
100,-1,92.66,92.67,7219.620037,200
15,1,92.66,92.64,7219.651423,200
100,1,92.66,92.64,7230.783832,200
100,1,92.66,92.64,7234.120042,200
80,1,92.66,92.64,7234.120186,200
100,-1,92.65,92.67,7234.120467,100
100,1,92.66,92.64,7234.306859,100
100,1,92.67,92.64,7234.977551,100
100,1,92.65,92.64,7238.40765,100
120,1,92.65,92.64,7238.407951,100
80,1,92.65,92.64,7238.410073,100
100,1,92.67,92.64,7240.485548,100
100,1,92.7,92.64,7249.295125,100
50,-1,92.66,92.7,7265.743523,100
50,1,92.7,92.65,7271.890324,100
45,-1,92.65,92.7,7279.263474,200
55,-1,92.65,92.7,7279.269655,200
150,-1,92.65,92.66,7279.409082,100
50,-1,92.65,92.66,7279.95852,100
100,1,92.66,92.65,7281.098588,100
100,1,92.66,92.65,7281.098873,100
300,-1,92.65,92.66,7285.442101,100
11,-1,92.65,92.66,7286.682602,100
50,1,92.65,92.63,7286.682846,100
39,-1,92.61,92.65,7286.753874,100
11,1,92.65,92.6,7293.355413,200
20,1,92.65,92.63,7298.465756,100
80,1,92.66,92.63,7298.465832,100
20,1,92.66,92.63,7298.465874,100
80,1,92.66,92.63,7298.465948,100
20,1,92.66,92.63,7298.465969,100
80,-1,92.65,92.68,7298.469209,200
100,-1,92.65,92.68,7298.469285,200
100,-1,92.66,92.71,7298.6004,100
20,1,92.7,92.67,7304.179377,100
7,1,92.71,92.68,7327.434343,100
80,1,92.71,92.68,7327.434434,100
20,1,92.71,92.68,7327.434456,100
80,1,92.71,92.68,7327.434518,100
5,1,92.71,92.69,7327.434582,100
100,1,92.71,92.69,7327.434603,100
22,1,92.71,92.69,7327.434674,100
1,-1,92.7,92.73,7329.293937,200
9,1,92.73,92.71,7338.002495,100
100,1,92.73,92.71,7338.005575,100
100,1,92.73,92.72,7339.084231,100
100,-1,92.73,92.76,7339.296116,100
191,-1,92.73,92.76,7343.442639,200
100,-1,92.73,92.76,7343.450213,200
50,-1,92.73,92.76,7343.451625,100
50,-1,92.73,92.74,7344.809576,100
50,-1,92.73,92.74,7344.809731,100
50,-1,92.73,92.74,7344.810715,100
50,-1,92.73,92.74,7344.811147,100
64,1,92.74,92.72,7347.105425,100
100,1,92.74,92.72,7347.106846,100
15,1,92.74,92.72,7349.642987,200
4,-1,92.72,92.75,7349.643656,100
20,1,92.75,92.72,7367.547283,100
45,1,92.75,92.74,7367.549132,100
80,1,92.75,92.74,7367.549286,100
11,-1,92.74,92.76,7367.549977,100
1,-1,92.75,92.76,7367.550539,100
49,-1,92.75,92.76,7367.570271,100
48,1,92.75,92.73,7373.171204,100
3,1,92.76,92.73,7374.155541,100
46,-1,92.73,92.75,7375.053801,200
54,1,92.75,92.73,7375.45972,100
46,1,92.75,92.74,7376.670868,100
200,1,92.76,92.75,7376.674773,100
100,1,92.76,92.75,7376.674906,100
2,-1,92.76,92.78,7378.137718,200
2,-1,92.76,92.78,7381.637106,200
100,1,92.78,92.76,7381.81053,100
99,-1,92.76,92.78,7381.81058,200
52,1,92.78,92.77,7381.810971,100
100,1,92.78,92.77,7381.811022,100
200,1,92.78,92.77,7381.811078,100
96,1,92.78,92.77,7381.811101,100
4,-1,92.78,92.8,7392.455293,300
46,-1,92.78,92.8,7392.455409,300
50,-1,92.78,92.8,7392.455652,300
4,-1,92.78,92.8,7392.455734,300
100,-1,92.78,92.8,7392.455834,300
100,-1,92.78,92.8,7392.455857,300
100,-1,92.78,92.79,7392.456109,300
100,-1,92.78,92.79,7392.456215,300
100,-1,92.78,92.79,7392.456237,300
3,1,92.78,92.75,7392.458792,200
300,1,92.78,92.75,7392.461561,200
200,1,92.78,92.75,7392.532521,100
39,-1,92.73,92.78,7394.114347,100
200,1,92.78,92.74,7394.242626,100
61,1,92.8,92.76,7395.038696,100
88,1,92.8,92.77,7395.039595,100
300,1,92.81,92.77,7395.039774,100
12,1,92.81,92.76,7395.040324,100
100,1,92.8,92.76,7407.956366,100
12,1,92.8,92.76,7407.95655,100
3,-1,92.78,92.81,7409.185267,100
9,-1,92.78,92.81,7409.887533,100
76,1,92.81,92.78,7413.676891,100
24,1,92.81,92.79,7413.677126,100
300,-1,92.79,92.85,7413.67722,100
100,1,92.82,92.75,7424.980709,200
100,1,92.81,92.77,7433.73111,100
100,1,92.81,92.77,7433.731221,100
100,1,92.84,92.79,7461.613641,100
50,1,92.85,92.79,7473.804163,100
50,-1,92.79,92.85,7474.508464,400
5,-1,92.81,92.83,7481.525238,100
100,-1,92.81,92.83,7481.525336,100
100,-1,92.81,92.83,7481.525425,100
9,1,92.81,92.79,7481.526237,100
91,-1,92.79,92.81,7482.015567,200
9,-1,92.79,92.81,7482.015779,200
9,-1,92.79,92.8,7482.016023,100
91,1,92.8,92.77,7482.118298,200
100,-1,92.77,92.8,7483.973119,400
100,-1,92.76,92.8,7486.668458,100
35,1,92.78,92.73,7486.679583,100
92,1,92.78,92.73,7486.679696,100
100,-1,92.78,92.79,7487.008366,100
48,1,92.79,92.76,7487.010092,200
60,1,92.79,92.76,7487.010988,200
100,1,92.8,92.76,7487.326508,100
12,1,92.8,92.76,7487.32656,100
100,1,92.8,92.76,7498.208692,100
50,1,92.8,92.77,7498.208776,100
100,1,92.8,92.77,7498.208813,100
100,1,92.81,92.77,7498.208912,100
100,1,92.81,92.78,7498.209727,100
100,1,92.82,92.78,7498.209862,100
100,1,92.81,92.79,7498.235417,100
53,1,92.82,92.78,7499.711851,100
47,-1,92.79,92.82,7506.566313,400
47,-1,92.79,92.82,7506.568075,400
100,-1,92.79,92.82,7506.569806,400
100,-1,92.79,92.82,7506.572116,400
100,-1,92.8,92.85,7514.053046,100
100,1,92.85,92.8,7517.979217,200
76,-1,92.8,92.85,7519.140122,200
100,-1,92.8,92.85,7519.85979,200
100,-1,92.8,92.85,7519.860772,200
100,-1,92.8,92.85,7519.860823,200
23,-1,92.8,92.85,7519.860871,200
50,-1,92.8,92.85,7519.860921,200
100,-1,92.8,92.85,7519.861073,200
58,-1,92.8,92.84,7519.861182,200
83,-1,92.8,92.84,7519.861274,200
2,-1,92.76,92.81,7519.866051,200
48,-1,92.76,92.81,7519.870606,200
52,1,92.82,92.76,7519.873771,100
122,-1,92.76,92.82,7519.873995,100
78,1,92.82,92.76,7520.27659,100
8,1,92.83,92.76,7521.65856,100
5,1,92.8,92.78,7532.399865,100
100,1,92.81,92.78,7532.399995,100
100,-1,92.78,92.81,7533.939655,400
100,-1,92.78,92.81,7534.167915,400
100,-1,92.78,92.81,7534.168505,200
2,-1,92.78,92.79,7534.177196,200
100,-1,92.78,92.79,7534.177533,100
100,1,92.79,92.74,7534.190726,100
5,-1,92.75,92.78,7542.469941,500
100,-1,92.75,92.78,7542.47037,500
100,-1,92.75,92.78,7542.473577,500
5,-1,92.75,92.77,7542.571334,400
100,-1,92.75,92.77,7542.645743,400
200,-1,92.75,92.77,7542.646447,400
1,-1,92.74,92.76,7542.646638,400
100,-1,92.74,92.75,7542.646748,400
100,-1,92.74,92.75,7542.64854,100
300,-1,92.74,92.75,7542.776572,100
100,1,92.74,92.73,7542.777777,200
100,-1,92.73,92.74,7542.779137,100
100,-1,92.73,92.74,7542.779879,100
100,-1,92.73,92.74,7542.781765,100
100,-1,92.73,92.74,7542.782013,100
100,1,92.73,92.72,7542.87293,100
100,-1,92.73,92.8,7542.874122,100
15,-1,92.73,92.78,7542.877481,400
20,-1,92.71,92.78,7546.055763,200
20,-1,92.71,92.78,7546.055997,200
19,-1,92.69,92.76,7551.515965,100
26,1,92.73,92.7,7585.232171,200
100,1,92.73,92.7,7585.23226,200
5,1,92.73,92.71,7585.232364,200
2,1,92.73,92.71,7585.232383,200
35,1,92.73,92.71,7585.232459,200
4,1,92.73,92.71,7585.232484,200
100,1,92.73,92.72,7585.23255,200
100,1,92.73,92.72,7585.232612,200
67,1,92.73,92.72,7585.232739,200
26,-1,92.73,92.75,7585.233636,100
90,1,92.76,92.73,7585.234465,100
3,-1,92.73,92.76,7585.234569,200
76,-1,92.74,92.76,7585.234923,200
15,-1,92.74,92.76,7585.238176,200
78,-1,92.74,92.76,7585.238909,200
22,-1,92.73,92.76,7585.240596,200
37,-1,92.76,92.77,7586.035445,300
20,-1,92.76,92.81,7589.004456,500
3,-1,92.76,92.81,7589.00457,500
5,-1,92.74,92.81,7605.0132,2900
5,-1,92.74,92.81,7605.013415,2900
5,-1,92.74,92.81,7605.014087,2900
10,-1,92.74,92.81,7605.020495,2900
100,-1,92.75,92.81,7608.859419,200
88,-1,92.75,92.8,7620.583312,200
12,1,92.81,92.78,7634.216901,100
12,1,92.81,92.78,7634.216998,100
88,-1,92.78,92.83,7634.217016,100
100,1,92.83,92.78,7634.217051,100
50,-1,92.81,92.83,7643.011978,400
50,-1,92.82,92.83,7643.908012,200
100,-1,92.83,92.85,7645.310968,100
100,-1,92.83,92.85,7645.311066,200
4,1,92.85,92.83,7653.469938,100
100,1,92.85,92.83,7653.470164,100
100,1,92.86,92.82,7653.477356,100
100,1,92.86,92.82,7663.722778,100
100,1,92.85,92.83,7672.320291,100
100,1,92.86,92.84,7672.858007,200
40,1,92.86,92.84,7672.858221,200
100,1,92.86,92.84,7672.858927,200
100,1,92.86,92.84,7672.859083,200
800,1,92.88,92.85,7673.431826,100
100,1,92.88,92.86,7673.432,100
100,1,92.89,92.87,7673.432287,200
4,-1,92.86,92.89,7679.045837,200
100,-1,92.86,92.89,7679.051106,200
1,1,92.91,92.87,7687.420691,100
100,1,92.9,92.87,7691.328816,100
100,-1,92.87,92.9,7692.40119,100
7,-1,92.87,92.9,7692.40135,100
6,-1,92.87,92.9,7692.401373,100
7,-1,92.87,92.9,7692.401425,100
100,-1,92.86,92.89,7692.402633,200
100,-1,92.86,92.89,7692.402734,100
100,-1,92.86,92.89,7692.403732,100
100,1,92.86,92.85,7692.403985,100
100,-1,92.85,92.86,7692.404468,300
71,-1,92.85,92.86,7692.404583,200
100,-1,92.85,92.86,7692.4046,200
100,1,92.86,92.85,7692.406212,200
100,1,92.86,92.85,7692.410707,200
28,1,92.89,92.83,7692.448828,300
1,1,92.88,92.83,7693.203385,100
100,1,92.89,92.83,7700.827388,100
100,-1,92.83,92.88,7717.406736,200
100,-1,92.83,92.85,7738.139518,300
57,-1,92.83,92.85,7745.359188,300
100,-1,92.83,92.85,7745.35929,300
100,-1,92.83,92.84,7745.359764,200
1,-1,92.83,92.84,7745.359887,200
100,-1,92.82,92.84,7745.366745,100
38,1,92.82,92.81,7745.388029,200
62,-1,92.81,92.82,7745.388845,300
138,-1,92.8,92.82,7745.393457,300
3,-1,92.8,92.82,7745.393526,300
62,-1,92.8,92.82,7745.393677,300
100,1,92.83,92.8,7749.116789,100
62,-1,92.82,92.83,7749.673097,100
38,-1,92.82,92.83,7749.673196,100
62,1,92.83,92.82,7749.673216,100
4,1,92.83,92.82,7749.673276,100
6,1,92.84,92.82,7749.673331,100
100,-1,92.8,92.85,7762.616572,200
29,1,92.85,92.81,7767.140805,100
100,1,92.85,92.81,7767.140894,100
100,1,92.85,92.81,7767.140969,100
